-14.1635,2.93746,-18.3757
-11.9544,3.04832,-18.5603
-18.7399,4.28775,-18.9185
-12.5202,4.09768,-18.9751
-12.2156,3.77099,-18.486
-17.7471,5.45472,-18.7914
-17.5269,5.51867,-18.9256
-13.9223,5.28204,-18.9627
-14.6975,5.98661,-18.5628
-17.0794,6.30177,-18.3706
-15.1531,6.22465,-18.4941
-20.0474,-9.5603,-18.3697
-19.5031,-9.44439,-18.6591
-18.4302,-9.50076,-18.8329
-17.9706,-9.48801,-18.8474
-17.538,-9.4839,-18.8123
-16.9679,-9.44959,-18.7529
-20.5082,-9.32726,-18.2646
-16.0502,-9.35885,-18.5982
-20.4059,-8.44518,-18.7275
-20.9751,-8.09838,-18.3597
-15.9282,-8.87215,-18.7921
-14.6124,-7.71674,-18.8132
-20.8362,-6.63642,-18.5261
-13.8296,-6.71783,-18.7642
-17.5612,-6.26661,-18.2192
-17.9937,-6.3643,-18.0844
-13.9114,-6.63584,-18.8234
-17.6565,-5.59478,-18.2169
-17.928,-5.87133,-18.106
-17.2098,-5.38447,-18.3045
-16.8968,-6.08763,-18.2022
-16.7715,-5.78819,-18.2627
-20.7232,-5.54124,-18.2554
-16.0481,-5.33618,-18.2038
-15.5825,-5.56844,-17.9012
-13.4516,-5.40106,-18.8907
-15.643,-5.39119,-18.0264
-20.1882,-4.12003,-18.2689
-19.8834,-3.99142,-18.5594
-17.2594,-4.38663,-18.0824
-17.0233,-4.25276,-18.2099
-16.4978,-4.28413,-18.3479
-16.0722,-4.24738,-18.3546
-15.6063,-4.45521,-18.2419
-15.2248,-3.94855,-18.1579
-13.0175,-4.13146,-18.8982
-12.7116,-4.22589,-18.6673
-19.2813,-2.96737,-18.8037
-19.5821,-3.02406,-18.5943
-16.5496,-3.24804,-18.2502
-16.2023,-3.27083,-18.3743
-15.6486,-2.83167,-18.4436
-15.1723,-2.76652,-18.375
-12.5406,-2.88703,-18.8831
-12.1749,-3.01338,-18.5296
-16.4269,-1.78861,-18.2671
-20.5082,-1.77695,-18.5646
-21.0739,-1.63343,-18.4213
-19.8605,-2.10968,-18.6815
-16.0668,-1.94431,-18.4764
-14.3246,-1.66397,-18.2529
-11.9826,-1.81542,-18.6528
-11.7498,-1.80007,-18.3719
-12.134,-1.64335,-18.9037
-20.8296,-0.865801,-18.708
-21.396,-1.68404,-18.2878
-21.4699,-0.449379,-18.4651
-20.4858,-1.11157,-18.789
-16.6382,-0.629787,-18.473
-11.668,-0.544698,-18.4954
-20.8077,-0.374509,-18.8039
-13.8523,-0.39654,-18.2334
-21.4775,0.814905,-18.4638
-16.9559,-0.325052,-18.4136
-17.6129,0.568006,-18.3831
-17.181,0.695734,-18.5758
-16.7792,0.43512,-18.6873
-21.2116,0.986443,-18.5935
-18.1631,0.70407,-18.1253
-21.2644,1.92914,-18.3041
-18.0704,1.63922,-18.1576
-17.8776,1.67236,-18.2329
-17.1603,1.99274,-18.5773
-11.7605,2.00533,-18.4947
-21.1472,2.15343,-18.3352
-20.6775,2.44581,-18.5572
-20.6546,2.83139,-18.2666
-16.8509,3.09566,-18.2622
-16.6397,3.42695,-18.2406
-19.7256,3.61324,-18.4021
-13.9846,2.70466,-18.2338
-19.1574,4.20669,-18.4144
-16.6517,3.68313,-17.7227
-18.8349,4.61138,-18.3355
-18.648,4.67206,-18.5552
-16.1668,4.08587,-18.0489
-16.1993,4.40599,-17.5977
-15.7121,3.92903,-18.2107
-15.3353,4.04352,-18.0786
-12.4656,4.15664,-18.544
